age,sex,province,n
41,Female,Newfoundland and Labrador,1
41,Female,Nova Scotia,4
41,Female,Ontario,8
41,Female,Quebec,9
41,Female,Saskatchewan,1
41,Male,Alberta,1
41,Male,British Columbia,1
41,Male,Manitoba,1
41,Male,New Brunswick,1
41,Male,Nova Scotia,5
41,Male,Ontario,9
41,Male,Prince Edward Island,1
41,Male,Quebec,2
41,Male,Saskatchewan,1
41,Female,Alberta,1
41,Female,Manitoba,1
41,Female,New Brunswick,2
41,Female,Newfoundland and Labrador,1
41,Female,Ontario,6
41,Female,Quebec,3
41,Male,British Columbia,2
41,Male,Nova Scotia,1
41,Male,Ontario,6
41,Male,Quebec,3
42,Female,Alberta,2
42,Female,Ontario,4
42,Female,Prince Edward Island,1
42,Female,Quebec,4
42,Female,Saskatchewan,1
42,Male,Alberta,2
42,Male,British Columbia,2
42,Male,Manitoba,1
42,Male,New Brunswick,1
42,Male,Nova Scotia,1
42,Male,Ontario,3
42,Male,Saskatchewan,1
42,Female,Alberta,2
42,Female,New Brunswick,2
42,Female,Newfoundland and Labrador,1
42,Female,Nova Scotia,2
42,Female,Ontario,5
42,Female,Prince Edward Island,1
42,Female,Quebec,2
42,Male,Alberta,2
42,Male,British Columbia,2
42,Male,New Brunswick,1
42,Male,Ontario,4
42,Male,Quebec,4
42,Female,Alberta,1
42,Female,British Columbia,2
42,Female,Manitoba,2
42,Female,New Brunswick,1
42,Female,Newfoundland and Labrador,1
42,Female,Ontario,6
42,Female,Quebec,4
42,Female,Saskatchewan,1
42,Male,Alberta,2
42,Male,Manitoba,3
42,Male,Newfoundland and Labrador,1
42,Male,Ontario,3
42,Female,Alberta,2
42,Female,British Columbia,3
42,Female,Manitoba,4
42,Female,New Brunswick,2
42,Female,Newfoundland and Labrador,1
42,Female,Nova Scotia,1
42,Female,Ontario,8
42,Female,Prince Edward Island,1
42,Female,Quebec,7
42,Female,Saskatchewan,1
42,Male,Alberta,1
42,Male,British Columbia,3
42,Male,New Brunswick,1
42,Male,Newfoundland and Labrador,1
42,Male,Nova Scotia,1
42,Male,Ontario,12
42,Male,Quebec,3
42,Male,Saskatchewan,1
42,Female,Alberta,2
42,Female,British Columbia,2
42,Female,Ontario,4
42,Female,Prince Edward Island,1
42,Female,Quebec,2
42,Male,Alberta,1
42,Male,Manitoba,1
42,Male,New Brunswick,1
42,Male,Nova Scotia,1
42,Male,Ontario,5
42,Male,Quebec,1
42,Male,Saskatchewan,1
42,Female,Alberta,1
42,Female,British Columbia,3
42,Female,New Brunswick,4
42,Female,Nova Scotia,1
42,Female,Ontario,5
42,Female,Quebec,3
42,Female,Saskatchewan,1
42,Male,Alberta,1
42,Male,British Columbia,4
42,Male,Manitoba,1
42,Male,Newfoundland and Labrador,1
42,Male,Ontario,3
42,Male,Quebec,2
42,Female,Alberta,1
42,Female,British Columbia,2
42,Female,Manitoba,2
42,Female,New Brunswick,1
42,Female,Nova Scotia,2
42,Female,Ontario,3
42,Female,Quebec,5
42,Male,British Columbia,2
42,Male,Manitoba,1
42,Male,Nova Scotia,1
42,Male,Ontario,3
42,Male,Quebec,4
42,Male,Saskatchewan,1
42,Female,Alberta,2
42,Female,British Columbia,3
42,Female,Manitoba,1
42,Female,New Brunswick,2
42,Female,Newfoundland and Labrador,1
42,Female,Nova Scotia,1
42,Female,Ontario,5
42,Female,Prince Edward Island,2
42,Female,Quebec,3
42,Male,British Columbia,1
42,Male,New Brunswick,2
42,Male,Newfoundland and Labrador,2
42,Male,Nova Scotia,1
42,Male,Ontario,3
42,Male,Prince Edward Island,1
42,Male,Quebec,1
42,Male,Saskatchewan,2
42,Female,Alberta,1
42,Female,British Columbia,1
42,Female,New Brunswick,2
42,Female,Ontario,9
42,Female,Quebec,1
42,Male,Alberta,2
42,Male,British Columbia,2
42,Male,Manitoba,2
42,Male,New Brunswick,2
42,Male,Newfoundland and Labrador,3
42,Male,Nova Scotia,2
42,Male,Ontario,4
42,Male,Quebec,8
42,Male,Saskatchewan,1
42,Female,British Columbia,2
42,Female,Manitoba,1
42,Female,New Brunswick,1
42,Female,Ontario,4
42,Female,Quebec,3
42,Male,Alberta,1
42,Male,British Columbia,1
42,Male,New Brunswick,1
42,Male,Newfoundland and Labrador,3
42,Male,Ontario,1
42,Male,Quebec,1
43,Female,Alberta,3
43,Female,British Columbia,4
43,Female,New Brunswick,1
43,Female,Newfoundland and Labrador,1
43,Female,Nova Scotia,1
43,Female,Ontario,4
43,Female,Prince Edward Island,2
43,Female,Quebec,1
43,Male,Manitoba,1
43,Male,Nova Scotia,2
43,Male,Ontario,3
43,Male,Quebec,2
43,Male,Saskatchewan,1
43,Female,Alberta,3
43,Female,British Columbia,2
43,Female,Manitoba,2
43,Female,Newfoundland and Labrador,2
43,Female,Ontario,5
43,Female,Quebec,4
43,Male,Alberta,1
43,Male,Newfoundland and Labrador,1
43,Male,Nova Scotia,1
43,Male,Ontario,4
43,Male,Prince Edward Island,1
43,Male,Quebec,2
43,Male,Saskatchewan,2
43,Female,British Columbia,1
43,Female,Manitoba,1
43,Female,New Brunswick,1
43,Female,Ontario,4
43,Female,Prince Edward Island,1
43,Female,Quebec,1
43,Female,Saskatchewan,4
43,Male,Alberta,2
43,Male,British Columbia,5
43,Male,Manitoba,1
43,Male,Newfoundland and Labrador,1
43,Male,Nova Scotia,1
43,Male,Ontario,2
43,Male,Quebec,5
43,Male,Saskatchewan,1
43,Female,Alberta,2
43,Female,British Columbia,4
43,Female,New Brunswick,3
43,Female,Newfoundland and Labrador,2
43,Female,Nova Scotia,2
43,Female,Ontario,5
43,Female,Prince Edward Island,1
43,Female,Quebec,1
43,Female,Saskatchewan,2
43,Male,Alberta,1
43,Male,British Columbia,1
43,Male,Manitoba,2
43,Male,New Brunswick,2
43,Male,Newfoundland and Labrador,1
43,Male,Nova Scotia,3
43,Male,Ontario,7
43,Male,Prince Edward Island,1
43,Male,Quebec,5
43,Male,Saskatchewan,1
43,Female,Alberta,1
43,Female,British Columbia,1
43,Female,Manitoba,2
43,Female,New Brunswick,1
43,Female,Newfoundland and Labrador,1
43,Female,Nova Scotia,3
43,Female,Ontario,4
43,Female,Quebec,3
43,Male,Alberta,1
43,Male,British Columbia,1
43,Male,New Brunswick,1
43,Male,Nova Scotia,1
43,Male,Ontario,1
43,Male,Prince Edward Island,1
43,Male,Saskatchewan,1
43,Female,Alberta,1
43,Female,British Columbia,1
43,Female,Manitoba,1
43,Female,New Brunswick,2
43,Female,Newfoundland and Labrador,1
43,Female,Nova Scotia,2
43,Female,Ontario,4
43,Female,Quebec,6
43,Female,Saskatchewan,3
43,Male,British Columbia,1
43,Male,Manitoba,1
43,Male,New Brunswick,2
43,Male,Newfoundland and Labrador,3
43,Male,Nova Scotia,1
43,Male,Ontario,3
43,Male,Quebec,2
43,Male,Saskatchewan,1
43,Female,New Brunswick,1
43,Female,Newfoundland and Labrador,2
43,Female,Nova Scotia,1
43,Female,Ontario,3
43,Female,Quebec,9
43,Male,British Columbia,1
43,Male,New Brunswick,1
43,Male,Ontario,6
43,Male,Quebec,1
43,Male,Saskatchewan,1
43,Female,New Brunswick,1
43,Female,Nova Scotia,2
43,Female,Ontario,5
43,Female,Prince Edward Island,2
43,Female,Quebec,1
43,Male,Alberta,3
43,Male,Newfoundland and Labrador,1
43,Male,Nova Scotia,1
43,Male,Quebec,2
43,Male,Saskatchewan,1
43,Female,Alberta,1
43,Female,British Columbia,4
43,Female,Manitoba,2
43,Female,New Brunswick,2
43,Female,Nova Scotia,2
43,Female,Ontario,5
43,Female,Quebec,4
43,Female,Saskatchewan,2
43,Male,Manitoba,2
43,Male,New Brunswick,3
43,Male,Newfoundland and Labrador,3
43,Male,Nova Scotia,2
43,Male,Ontario,4
43,Male,Quebec,1
43,Male,Saskatchewan,2
43,Female,Alberta,2
43,Female,New Brunswick,1
43,Female,Newfoundland and Labrador,1
43,Female,Nova Scotia,1
43,Female,Ontario,2
43,Female,Quebec,5
43,Male,Alberta,3
43,Male,British Columbia,1
43,Male,New Brunswick,1
43,Male,Newfoundland and Labrador,1
43,Male,Nova Scotia,2
43,Male,Ontario,4
43,Male,Quebec,7
44,Female,Alberta,1
44,Female,British Columbia,1
44,Female,Nova Scotia,1
44,Female,Ontario,5
44,Female,Quebec,1
44,Female,Saskatchewan,1
44,Male,Alberta,1
44,Male,Manitoba,1
44,Male,Nova Scotia,2
44,Male,Ontario,6
44,Male,Quebec,1
44,Female,Alberta,1
44,Female,British Columbia,3
44,Female,New Brunswick,3
44,Female,Nova Scotia,3
44,Female,Ontario,6
44,Female,Quebec,4
44,Male,Alberta,3
44,Male,British Columbia,3
44,Male,New Brunswick,1
44,Male,Nova Scotia,1
44,Male,Ontario,3
44,Male,Quebec,4
44,Male,Saskatchewan,1
44,Female,Alberta,1
44,Female,Manitoba,1
44,Female,New Brunswick,1
44,Female,Ontario,4
44,Female,Prince Edward Island,1
44,Female,Quebec,5
44,Male,Alberta,2
44,Male,Manitoba,1
44,Male,New Brunswick,2
44,Male,Ontario,2
44,Male,Quebec,2
44,Female,Alberta,2
44,Female,British Columbia,7
44,Female,Manitoba,3
44,Female,New Brunswick,1
44,Female,Nova Scotia,1
44,Female,Ontario,9
44,Female,Prince Edward Island,1
44,Female,Quebec,2
44,Male,Alberta,5
44,Male,British Columbia,4
44,Male,Manitoba,3
44,Male,Newfoundland and Labrador,2
44,Male,Nova Scotia,1
44,Male,Ontario,8
44,Male,Prince Edward Island,2
44,Male,Quebec,5
44,Female,Alberta,1
44,Female,Manitoba,1
44,Female,Nova Scotia,1
44,Female,Ontario,6
44,Female,Quebec,1
44,Male,Alberta,2
44,Male,Newfoundland and Labrador,1
44,Male,Ontario,4
44,Male,Prince Edward Island,1
44,Male,Quebec,3
44,Male,Saskatchewan,1
44,Female,Manitoba,1
44,Female,New Brunswick,1
44,Female,Nova Scotia,1
44,Female,Ontario,7
44,Female,Prince Edward Island,1
44,Male,Alberta,1
44,Male,British Columbia,1
44,Male,Manitoba,1
44,Male,Newfoundland and Labrador,1
44,Male,Nova Scotia,1
44,Male,Ontario,2
44,Male,Prince Edward Island,1
44,Male,Quebec,2
44,Female,Alberta,4
44,Female,British Columbia,3
44,Female,Manitoba,1
44,Female,Newfoundland and Labrador,3
44,Female,Nova Scotia,1
44,Female,Ontario,2
44,Female,Quebec,3
44,Male,Alberta,1
44,Male,British Columbia,1
44,Male,Manitoba,1
44,Male,New Brunswick,2
44,Male,Ontario,3
44,Male,Quebec,2
44,Male,Saskatchewan,1
44,Female,Alberta,1
44,Female,British Columbia,1
44,Female,Manitoba,2
44,Female,New Brunswick,1
44,Female,Nova Scotia,1
44,Female,Ontario,3
44,Female,Prince Edward Island,1
44,Female,Quebec,3
44,Male,New Brunswick,3
44,Male,Ontario,3
44,Male,Quebec,3
44,Female,British Columbia,5
44,Female,Manitoba,1
44,Female,New Brunswick,1
44,Female,Nova Scotia,4
44,Female,Ontario,10
44,Female,Quebec,4
44,Male,Alberta,1
44,Male,British Columbia,7
44,Male,Manitoba,4
44,Male,New Brunswick,2
44,Male,Nova Scotia,1
44,Male,Ontario,7
44,Male,Prince Edward Island,2
44,Male,Quebec,5
44,Male,Saskatchewan,2
44,Female,Alberta,1
44,Female,British Columbia,2
44,Female,New Brunswick,1
44,Female,Newfoundland and Labrador,1
44,Female,Nova Scotia,1
44,Female,Ontario,3
44,Female,Prince Edward Island,1
44,Female,Quebec,2
44,Female,Saskatchewan,1
44,Male,British Columbia,2
44,Male,New Brunswick,1
44,Male,Nova Scotia,1
44,Male,Ontario,1
44,Male,Quebec,1
45,Female,British Columbia,4
45,Female,Nova Scotia,1
45,Female,Ontario,4
45,Female,Quebec,5
45,Female,Saskatchewan,1
45,Male,Alberta,4
45,Male,Ontario,3
45,Male,Prince Edward Island,2
45,Male,Quebec,1
45,Female,Alberta,2
45,Female,Manitoba,2
45,Female,New Brunswick,1
45,Female,Newfoundland and Labrador,2
45,Female,Ontario,4
45,Female,Prince Edward Island,2
45,Female,Quebec,4
45,Female,Saskatchewan,1
45,Male,Alberta,1
45,Male,Manitoba,1
45,Male,New Brunswick,3
45,Male,Newfoundland and Labrador,1
45,Male,Nova Scotia,3
45,Male,Ontario,1
45,Male,Quebec,3
45,Female,Manitoba,1
45,Female,New Brunswick,2
45,Female,Newfoundland and Labrador,1
45,Female,Ontario,5
45,Female,Prince Edward Island,1
45,Female,Quebec,1
45,Male,Alberta,2
45,Male,Manitoba,1
45,Male,New Brunswick,2
45,Male,Ontario,8
45,Female,British Columbia,4
45,Female,Manitoba,3
45,Female,Newfoundland and Labrador,1
45,Female,Nova Scotia,4
45,Female,Ontario,11
45,Female,Prince Edward Island,1
45,Female,Quebec,6
45,Male,Alberta,2
45,Male,British Columbia,2
45,Male,Manitoba,1
45,Male,Newfoundland and Labrador,3
45,Male,Nova Scotia,1
45,Male,Ontario,9
45,Male,Prince Edward Island,2
45,Male,Quebec,4
45,Female,Alberta,2
45,Female,British Columbia,2
45,Female,Newfoundland and Labrador,1
45,Female,Ontario,3
45,Female,Prince Edward Island,1
45,Male,Alberta,1
45,Male,British Columbia,1
45,Male,Ontario,4
45,Male,Quebec,3
45,Male,Saskatchewan,1
45,Female,Alberta,1
45,Female,British Columbia,1
45,Female,Manitoba,2
45,Female,New Brunswick,2
45,Female,Newfoundland and Labrador,1
45,Female,Ontario,3
45,Female,Quebec,3
45,Female,Saskatchewan,1
45,Male,Alberta,1
45,Male,British Columbia,1
45,Male,Ontario,2
45,Male,Quebec,1
45,Male,Saskatchewan,2
45,Female,British Columbia,1
45,Female,Manitoba,2
45,Female,Ontario,3
45,Female,Quebec,1
45,Male,British Columbia,1
45,Male,Manitoba,1
45,Male,Ontario,2
45,Male,Quebec,2
45,Male,Saskatchewan,1
45,Female,Alberta,2
45,Female,British Columbia,3
45,Female,Nova Scotia,1
45,Female,Ontario,2
45,Female,Quebec,2
45,Male,British Columbia,2
45,Male,Manitoba,1
45,Male,Newfoundland and Labrador,1
45,Male,Nova Scotia,1
45,Male,Ontario,5
45,Male,Saskatchewan,1
45,Female,British Columbia,2
45,Female,New Brunswick,3
45,Female,Newfoundland and Labrador,4
45,Female,Nova Scotia,1
45,Female,Ontario,11
45,Female,Quebec,2
45,Female,Saskatchewan,1
45,Male,Alberta,2
45,Male,British Columbia,3
45,Male,Manitoba,2
45,Male,New Brunswick,2
45,Male,Nova Scotia,3
45,Male,Ontario,5
45,Male,Prince Edward Island,1
45,Male,Quebec,5
45,Female,Alberta,1
45,Female,British Columbia,2
45,Female,New Brunswick,2
45,Female,Nova Scotia,2
45,Female,Ontario,6
45,Female,Prince Edward Island,1
45,Female,Quebec,2
45,Female,Saskatchewan,1
45,Male,Alberta,1
45,Male,New Brunswick,1
45,Male,Newfoundland and Labrador,1
45,Male,Ontario,3
45,Male,Quebec,2
46,Female,Alberta,1
46,Female,British Columbia,1
46,Female,Newfoundland and Labrador,1
46,Female,Nova Scotia,1
46,Female,Ontario,8
46,Female,Quebec,1
46,Female,Saskatchewan,1
46,Male,Alberta,1
46,Male,New Brunswick,2
46,Male,Newfoundland and Labrador,1
46,Male,Nova Scotia,2
46,Male,Ontario,1
46,Male,Prince Edward Island,1
46,Female,Alberta,3
46,Female,British Columbia,2
46,Female,New Brunswick,1
46,Female,Newfoundland and Labrador,1
46,Female,Ontario,4
46,Female,Quebec,3
46,Male,British Columbia,1
46,Male,Manitoba,2
46,Male,New Brunswick,2
46,Male,Ontario,3
46,Male,Prince Edward Island,1
46,Female,Alberta,2
46,Female,British Columbia,4
46,Female,Nova Scotia,1
46,Female,Ontario,2
46,Female,Quebec,1
46,Female,Saskatchewan,2
46,Male,Nova Scotia,1
46,Male,Ontario,5
46,Male,Quebec,2
46,Female,Alberta,8
46,Female,British Columbia,4
46,Female,Manitoba,1
46,Female,New Brunswick,4
46,Female,Newfoundland and Labrador,1
46,Female,Ontario,4
46,Female,Prince Edward Island,1
46,Female,Quebec,1
46,Male,Alberta,1
46,Male,British Columbia,7
46,Male,New Brunswick,1
46,Male,Newfoundland and Labrador,1
46,Male,Ontario,8
46,Male,Prince Edward Island,1
46,Male,Quebec,3
46,Male,Saskatchewan,1
46,Female,Alberta,2
46,Female,British Columbia,2
46,Female,Manitoba,2
46,Female,New Brunswick,2
46,Female,Newfoundland and Labrador,1
46,Female,Ontario,2
46,Female,Quebec,1
46,Male,British Columbia,4
46,Male,New Brunswick,2
46,Male,Newfoundland and Labrador,1
46,Male,Nova Scotia,2
46,Male,Ontario,1
46,Male,Quebec,2
46,Male,Saskatchewan,1
46,Female,British Columbia,3
46,Female,Nova Scotia,1
46,Female,Ontario,3
46,Female,Prince Edward Island,1
46,Female,Quebec,1
46,Female,Saskatchewan,1
46,Male,British Columbia,1
46,Male,New Brunswick,1
46,Male,Nova Scotia,1
46,Male,Ontario,5
46,Male,Quebec,3
46,Male,Saskatchewan,1
46,Female,Alberta,1
46,Female,British Columbia,1
46,Female,New Brunswick,1
46,Female,Newfoundland and Labrador,1
46,Female,Nova Scotia,2
46,Female,Ontario,4
46,Female,Quebec,2
46,Male,British Columbia,4
46,Male,Manitoba,3
46,Male,New Brunswick,1
46,Male,Newfoundland and Labrador,1
46,Male,Ontario,8
46,Male,Prince Edward Island,2
46,Male,Quebec,3
46,Female,Alberta,2
46,Female,British Columbia,4
46,Female,Manitoba,1
46,Female,New Brunswick,3
46,Female,Newfoundland and Labrador,1
46,Female,Nova Scotia,3
46,Female,Ontario,7
46,Female,Prince Edward Island,1
46,Female,Quebec,2
46,Female,Saskatchewan,2
46,Male,Alberta,3
46,Male,British Columbia,4
46,Male,Nova Scotia,1
46,Male,Ontario,1
46,Male,Quebec,2
46,Female,Alberta,3
46,Female,British Columbia,4
46,Female,Newfoundland and Labrador,3
46,Female,Nova Scotia,1
46,Female,Ontario,5
46,Female,Quebec,7
46,Female,Saskatchewan,2
46,Male,Alberta,1
46,Male,British Columbia,2
46,Male,Manitoba,2
46,Male,New Brunswick,2
46,Male,Ontario,7
46,Male,Quebec,5
46,Female,Alberta,4
46,Female,British Columbia,1
46,Female,New Brunswick,2
46,Female,Newfoundland and Labrador,2
46,Female,Ontario,3
46,Female,Quebec,3
46,Male,British Columbia,1
46,Male,Manitoba,1
46,Male,Nova Scotia,1
46,Male,Ontario,3
46,Male,Quebec,2
47,Female,Alberta,1
47,Female,British Columbia,3
47,Female,Newfoundland and Labrador,2
47,Female,Ontario,2
47,Female,Saskatchewan,1
47,Male,Alberta,2
47,Male,British Columbia,1
47,Male,Nova Scotia,2
47,Male,Ontario,2
47,Male,Quebec,3
47,Female,Alberta,2
47,Female,British Columbia,3
47,Female,Manitoba,1
47,Female,Newfoundland and Labrador,3
47,Female,Ontario,6
47,Male,British Columbia,2
47,Male,Manitoba,1
47,Male,Ontario,1
47,Male,Quebec,2
47,Male,Saskatchewan,1
47,Female,Alberta,2
47,Female,British Columbia,1
47,Female,New Brunswick,1
47,Female,Nova Scotia,1
47,Female,Ontario,2
47,Female,Prince Edward Island,1
47,Female,Quebec,1
47,Female,Saskatchewan,2
47,Male,British Columbia,2
47,Male,Nova Scotia,1
47,Male,Ontario,4
47,Male,Quebec,1
47,Female,Alberta,3
47,Female,British Columbia,1
47,Female,Manitoba,1
47,Female,Newfoundland and Labrador,1
47,Female,Nova Scotia,1
47,Female,Ontario,10
47,Female,Prince Edward Island,1
47,Female,Quebec,4
47,Female,Saskatchewan,2
47,Male,Alberta,2
47,Male,British Columbia,4
47,Male,Manitoba,3
47,Male,New Brunswick,2
47,Male,Newfoundland and Labrador,1
47,Male,Nova Scotia,2
47,Male,Ontario,5
47,Male,Prince Edward Island,1
47,Male,Quebec,6
47,Male,Saskatchewan,1
47,Female,Alberta,1
47,Female,British Columbia,2
47,Female,New Brunswick,1
47,Female,Newfoundland and Labrador,1
47,Female,Ontario,4
47,Female,Prince Edward Island,1
47,Female,Quebec,3
47,Female,Saskatchewan,2
47,Male,Alberta,2
47,Male,British Columbia,2
47,Male,New Brunswick,1
47,Male,Nova Scotia,1
47,Male,Ontario,2
47,Male,Prince Edward Island,1
47,Male,Quebec,1
47,Male,Saskatchewan,1
47,Female,Alberta,1
47,Female,Newfoundland and Labrador,1
47,Female,Ontario,8
47,Female,Prince Edward Island,1
47,Female,Quebec,3
47,Male,Alberta,1
47,Male,Ontario,4
47,Male,Quebec,3
47,Male,Saskatchewan,1
47,Female,Newfoundland and Labrador,1
47,Female,Nova Scotia,1
47,Female,Ontario,4
47,Male,Alberta,1
47,Male,Manitoba,1
47,Male,Newfoundland and Labrador,1
47,Male,Ontario,2
47,Male,Saskatchewan,1
47,Female,British Columbia,3
47,Female,New Brunswick,1
47,Female,Newfoundland and Labrador,1
47,Female,Ontario,3
47,Female,Quebec,2
47,Female,Saskatchewan,1
47,Male,British Columbia,1
47,Male,Manitoba,1
47,Male,New Brunswick,1
47,Male,Nova Scotia,1
47,Male,Ontario,2
47,Male,Quebec,1
47,Female,Alberta,4
47,Female,British Columbia,6
47,Female,Manitoba,4
47,Female,New Brunswick,1
47,Female,Newfoundland and Labrador,3
47,Female,Nova Scotia,1
47,Female,Ontario,10
47,Female,Prince Edward Island,1
47,Female,Quebec,3
47,Male,Alberta,2
47,Male,British Columbia,2
47,Male,New Brunswick,1
47,Male,Newfoundland and Labrador,1
47,Male,Nova Scotia,6
47,Male,Ontario,10
47,Male,Quebec,3
47,Female,British Columbia,4
47,Female,Ontario,2
47,Female,Quebec,3
47,Female,Saskatchewan,2
47,Male,Nova Scotia,1
47,Male,Ontario,1
48,Female,British Columbia,2
48,Female,Nova Scotia,1
48,Female,Ontario,2
48,Female,Quebec,2
48,Male,British Columbia,1
48,Male,Newfoundland and Labrador,1
48,Male,Nova Scotia,1
48,Male,Ontario,4
48,Male,Quebec,1
48,Female,Alberta,1
48,Female,British Columbia,1
48,Female,Manitoba,1
48,Female,New Brunswick,1
48,Female,Ontario,8
48,Female,Quebec,3
48,Male,Alberta,1
48,Male,British Columbia,1
48,Male,New Brunswick,1
48,Male,Nova Scotia,2
48,Male,Ontario,5
48,Male,Saskatchewan,1
48,Female,British Columbia,2
48,Female,Manitoba,1
48,Female,Newfoundland and Labrador,1
48,Female,Nova Scotia,1
48,Female,Ontario,1
48,Female,Prince Edward Island,1
48,Female,Quebec,2
48,Female,Saskatchewan,1
48,Male,Alberta,1
48,Male,British Columbia,2
48,Male,New Brunswick,2
48,Male,Newfoundland and Labrador,4
48,Male,Ontario,2
48,Male,Quebec,2
48,Female,Alberta,3
48,Female,British Columbia,4
48,Female,Newfoundland and Labrador,2
48,Female,Nova Scotia,1
48,Female,Ontario,7
48,Female,Quebec,3
48,Male,Alberta,6
48,Male,British Columbia,1
48,Male,Manitoba,1
48,Male,New Brunswick,2
48,Male,Newfoundland and Labrador,1
48,Male,Nova Scotia,2
48,Male,Ontario,6
48,Male,Quebec,4
48,Male,Saskatchewan,2
48,Female,British Columbia,1
48,Female,New Brunswick,1
48,Female,Ontario,4
48,Female,Prince Edward Island,1
48,Female,Quebec,4
48,Male,British Columbia,1
48,Male,Manitoba,1
48,Male,Newfoundland and Labrador,1
48,Male,Nova Scotia,1
48,Male,Ontario,1
48,Male,Quebec,2
48,Male,Saskatchewan,2
48,Female,Alberta,2
48,Female,Manitoba,1
48,Female,Newfoundland and Labrador,1
48,Female,Ontario,4
48,Female,Prince Edward Island,1
48,Female,Quebec,2
48,Male,Alberta,3
48,Male,British Columbia,1
48,Male,Manitoba,1
48,Male,New Brunswick,1
48,Male,Nova Scotia,1
48,Male,Ontario,4
48,Male,Quebec,1
48,Female,British Columbia,2
48,Female,Manitoba,2
48,Female,New Brunswick,1
48,Female,Newfoundland and Labrador,2
48,Female,Nova Scotia,1
48,Female,Ontario,5
48,Female,Quebec,2
48,Female,Saskatchewan,1
48,Male,British Columbia,2
48,Male,Manitoba,1
48,Male,Newfoundland and Labrador,1
48,Male,Ontario,2
48,Male,Prince Edward Island,1
48,Male,Quebec,3
48,Female,Alberta,1
48,Female,British Columbia,2
48,Female,Manitoba,2
48,Female,New Brunswick,3
48,Female,Newfoundland and Labrador,1
48,Female,Ontario,4
48,Female,Quebec,3
48,Female,Saskatchewan,1
48,Male,Alberta,1
48,Male,British Columbia,2
